,operand1,operand2,result,target
10338,53,66,True,lt
10339,37,80,True,lt
10340,43,55,True,lt
10341,74,69,False,lt
10342,61,10,False,lt
10343,92,61,False,lt
10344,24,60,True,lt
10345,5,79,True,lt
10346,26,39,True,lt
10347,96,27,False,lt
10348,101,92,False,lt
10349,62,31,False,lt
10350,23,52,True,lt
10351,16,23,True,lt
10352,13,57,True,lt
10353,51,73,True,lt
10354,18,72,True,lt
10355,36,93,True,lt
10356,77,42,False,lt
10357,22,9,False,lt
10358,70,58,False,lt
10359,77,54,False,lt
10360,90,28,False,lt
10361,20,18,False,lt
10362,7,11,True,lt
10363,63,23,False,lt
10364,90,8,False,lt
10365,47,60,True,lt
10366,37,78,True,lt
10367,96,45,False,lt
10368,91,12,False,lt
10369,68,17,False,lt
10370,15,18,True,lt
10371,30,66,True,lt
10372,37,100,True,lt
10373,48,23,False,lt
10374,36,43,True,lt
10375,61,52,False,lt
10376,63,19,False,lt
10377,67,5,False,lt
10378,0,19,True,lt
10379,82,72,False,lt
10380,40,80,True,lt
10381,19,64,True,lt
10382,46,74,True,lt
10383,61,35,False,lt
10384,31,96,True,lt
10385,15,94,True,lt
10386,38,35,False,lt
10387,11,27,True,lt
10388,45,14,False,lt
10389,0,32,True,lt
10390,20,92,True,lt
10391,90,55,False,lt
10392,22,50,True,lt
10393,29,23,False,lt
10394,51,44,False,lt
10395,98,56,False,lt
10396,96,65,False,lt
10397,55,86,True,lt
10398,69,32,False,lt
10399,57,31,False,lt
10400,90,53,False,lt
10401,50,64,True,lt
10402,82,36,False,lt
10403,38,2,False,lt
10404,34,44,True,lt
10405,2,23,True,lt
10406,51,82,True,lt
10407,80,2,False,lt
10408,74,31,False,lt
10409,86,27,False,lt
10410,54,70,True,lt
10411,50,35,False,lt
10412,77,67,False,lt
10413,88,54,False,lt
10414,80,63,False,lt
10415,3,13,True,lt
10416,71,20,False,lt
10417,95,25,False,lt
10418,92,47,False,lt
10419,9,7,False,lt
10420,70,68,False,lt
10421,34,91,True,lt
10422,66,89,True,lt
10423,89,94,True,lt
10424,55,45,False,lt
10425,26,88,True,lt
10426,48,10,False,lt
10427,89,45,False,lt
10428,91,19,False,lt
10429,89,96,True,lt
10430,101,60,False,lt
10431,80,69,False,lt
10432,26,74,True,lt
10433,24,98,True,lt
10434,86,4,False,lt
10435,8,12,True,lt
10436,96,91,False,lt
10437,69,77,True,lt
10438,75,86,True,lt
10439,69,57,False,lt
10440,41,56,True,lt
10441,61,4,False,lt
10442,66,19,False,lt
10443,100,6,False,lt
10444,88,50,False,lt
10445,49,45,False,lt
10446,44,16,False,lt
10447,59,68,True,lt
10448,13,0,False,lt
10449,100,87,False,lt
10450,20,87,True,lt
10451,76,52,False,lt
10452,66,91,True,lt
10453,31,97,True,lt
10454,57,51,False,lt
10455,2,56,True,lt
10456,26,3,False,lt
10457,36,7,False,lt
10458,41,61,True,lt
10459,47,45,False,lt
10460,91,78,False,lt
10461,72,49,False,lt
10462,7,15,True,lt
10463,97,7,False,lt
10464,16,74,True,lt
10465,94,26,False,lt
10466,34,19,False,lt
10467,70,21,False,lt
10468,60,76,True,lt
10469,95,20,False,lt
10470,23,10,False,lt
10471,1,97,True,lt
10472,77,60,False,lt
10473,90,76,False,lt
10474,1,61,True,lt
10475,4,82,True,lt
10476,85,38,False,lt
10477,10,75,True,lt
10478,33,76,True,lt
10479,88,86,False,lt
10480,68,87,True,lt
10481,55,69,True,lt
10482,42,16,False,lt
10483,93,27,False,lt
10484,59,95,True,lt
10485,85,61,False,lt
10486,95,31,False,lt
10487,31,99,True,lt
10488,0,87,True,lt
10489,71,35,False,lt
10490,51,83,True,lt
10491,98,1,False,lt
10492,67,13,False,lt
10493,59,86,True,lt
10494,48,23,False,lt
10495,13,96,True,lt
10496,40,95,True,lt
10497,79,23,False,lt
10498,2,28,True,lt
10499,28,82,True,lt
10500,68,50,False,lt
10501,56,97,True,lt
10502,18,29,True,lt
10503,37,37,False,lt
10504,56,96,True,lt
10505,59,5,False,lt
10506,39,48,True,lt
10507,40,71,True,lt
10508,88,9,False,lt
10509,99,67,False,lt
10510,55,19,False,lt
10511,31,71,True,lt
10512,80,28,False,lt
10513,71,96,True,lt
10514,42,80,True,lt
10515,63,16,False,lt
10516,62,58,False,lt
10517,7,9,True,lt
10518,31,44,True,lt
10519,11,93,True,lt
10520,76,72,False,lt
10521,94,74,False,lt
10522,83,97,True,lt
10523,39,37,False,lt
10524,87,52,False,lt
10525,84,90,True,lt
10526,40,45,True,lt
10527,50,28,False,lt
10528,1,87,True,lt
10529,63,71,True,lt
10530,73,21,False,lt
10531,24,0,False,lt
10532,34,35,True,lt
10533,92,40,False,lt
10534,37,7,False,lt
10535,51,56,True,lt
10536,33,36,True,lt
10537,45,40,False,lt
10538,70,48,False,lt
10539,90,73,False,lt
10540,57,39,False,lt
10541,58,40,False,lt
10542,56,11,False,lt
10543,100,100,False,lt
10544,63,49,False,lt
10545,26,98,True,lt
10546,28,9,False,lt
10547,18,34,True,lt
10548,47,100,True,lt
10549,44,5,False,lt
10550,19,78,True,lt
10551,39,46,True,lt
10552,66,75,True,lt
10553,39,58,True,lt
10554,53,81,True,lt
10555,41,37,False,lt
10556,100,16,False,lt
10557,37,54,True,lt
10558,89,58,False,lt
10559,81,48,False,lt
10560,89,39,False,lt
10561,50,12,False,lt
10562,13,2,False,lt
10563,49,8,False,lt
10564,36,52,True,lt
10565,92,33,False,lt
10566,35,36,True,lt
10567,29,96,True,lt
10568,68,47,False,lt
10569,83,66,False,lt
10570,64,9,False,lt
10571,6,94,True,lt
10572,38,28,False,lt
10573,15,1,False,lt
10574,50,21,False,lt
10575,16,43,True,lt
10576,31,97,True,lt
10577,57,23,False,lt
10578,9,55,True,lt
10579,37,23,False,lt
10580,32,8,False,lt
10581,47,69,True,lt
10582,91,19,False,lt
10583,87,59,False,lt
10584,1,54,True,lt
10585,44,45,True,lt
10586,74,68,False,lt
10587,101,53,False,lt
10588,36,23,False,lt
10589,83,82,False,lt
10590,25,47,True,lt
10591,36,37,True,lt
10592,25,84,True,lt
10593,40,33,False,lt
10594,74,100,True,lt
10595,20,96,True,lt
10596,101,1,False,lt
10597,20,45,True,lt
10598,9,24,True,lt
10599,28,10,False,lt
10600,64,98,True,lt
10601,23,14,False,lt
10602,53,58,True,lt
10603,21,29,True,lt
10604,8,31,True,lt
10605,68,14,False,lt
10606,16,99,True,lt
10607,71,80,True,lt
10608,48,10,False,lt
10609,63,11,False,lt
10610,22,33,True,lt
10611,15,54,True,lt
10612,48,5,False,lt
10613,17,96,True,lt
10614,80,95,True,lt
10615,79,66,False,lt
10616,57,49,False,lt
10617,7,91,True,lt
10618,62,3,False,lt
10619,80,85,True,lt
10620,32,37,True,lt
10621,41,91,True,lt
10622,3,54,True,lt
10623,89,97,True,lt
10624,99,17,False,lt
10625,87,79,False,lt
10626,30,52,True,lt
10627,39,95,True,lt
10628,71,17,False,lt
10629,80,70,False,lt
10630,60,26,False,lt
10631,70,93,True,lt
10632,28,33,True,lt
10633,65,16,False,lt
10634,24,65,True,lt
10635,35,49,True,lt
10636,80,4,False,lt
10637,71,87,True,lt
10638,60,84,True,lt
10639,14,63,True,lt
10640,89,29,False,lt
10641,20,81,True,lt
10642,91,100,True,lt
10643,99,8,False,lt
10644,37,3,False,lt
10645,89,88,False,lt
10646,58,34,False,lt
10647,92,14,False,lt
10648,3,101,True,lt
10649,84,7,False,lt
10650,48,0,False,lt
10651,20,97,True,lt
10652,19,21,True,lt
10653,53,82,True,lt
10654,77,24,False,lt
10655,6,59,True,lt
10656,13,60,True,lt
10657,2,72,True,lt
10658,61,21,False,lt
10659,5,74,True,lt
10660,39,17,False,lt
10661,46,4,False,lt
10662,48,66,True,lt
10663,99,91,False,lt
10664,15,72,True,lt
10665,39,10,False,lt
10666,98,61,False,lt
10667,43,25,False,lt
10668,42,34,False,lt
10669,85,66,False,lt
10670,19,72,True,lt
10671,27,63,True,lt
10672,91,56,False,lt
10673,27,96,True,lt
10674,66,65,False,lt
10675,51,57,True,lt
10676,18,69,True,lt
10677,31,43,True,lt
10678,36,87,True,lt
10679,0,94,True,lt
10680,67,98,True,lt
10681,47,93,True,lt
10682,24,75,True,lt
10683,44,69,True,lt
10684,86,51,False,lt
10685,46,31,False,lt
10686,65,3,False,lt
10687,32,48,True,lt
10688,55,38,False,lt
10689,8,69,True,lt
10690,86,90,True,lt
10691,9,8,False,lt
10692,95,82,False,lt
10693,77,77,False,lt
10694,97,23,False,lt
10695,45,34,False,lt
10696,40,47,True,lt
10697,62,12,False,lt
10698,50,93,True,lt
10699,46,38,False,lt
10700,42,49,True,lt
10701,56,6,False,lt
10702,73,99,True,lt
10703,21,32,True,lt
10704,65,100,True,lt
10705,38,59,True,lt
10706,30,80,True,lt
10707,86,31,False,lt
10708,12,49,True,lt
10709,69,14,False,lt
10710,68,31,False,lt
10711,101,45,False,lt
10712,37,53,True,lt
10713,50,29,False,lt
10714,5,96,True,lt
10715,81,76,False,lt
10716,43,95,True,lt
10717,6,69,True,lt
10718,77,67,False,lt
10719,100,53,False,lt
10720,67,29,False,lt
10721,54,18,False,lt
10722,25,66,True,lt
10723,100,29,False,lt
10724,6,23,True,lt
10725,26,24,False,lt
10726,1,4,True,lt
10727,9,38,True,lt
10728,98,78,False,lt
10729,22,40,True,lt
10730,35,24,False,lt
10731,99,0,False,lt
10732,93,56,False,lt
10733,35,33,False,lt
10734,3,87,True,lt
10735,62,83,True,lt
10736,47,21,False,lt
10737,29,36,True,lt
10738,2,69,True,lt
10739,31,69,True,lt
10740,35,96,True,lt
10741,8,78,True,lt
10742,54,57,True,lt
10743,40,36,False,lt
10744,90,61,False,lt
10745,70,63,False,lt
10746,71,47,False,lt
10747,69,73,True,lt
10748,90,73,False,lt
10749,61,54,False,lt
10750,88,62,False,lt
10751,81,79,False,lt
10752,81,77,False,lt
10753,69,56,False,lt
10754,71,54,False,lt
10755,100,78,False,lt
10756,76,72,False,lt
10757,31,101,True,lt
10758,78,56,False,lt
10759,62,51,False,lt
10760,28,89,True,lt
10761,27,84,True,lt
10762,40,48,True,lt
10763,43,101,True,lt
10764,65,37,False,lt
10765,69,43,False,lt
10766,31,4,False,lt
10767,84,26,False,lt
10768,45,75,True,lt
10769,79,78,False,lt
10770,92,33,False,lt
10771,63,39,False,lt
10772,43,101,True,lt
10773,29,79,True,lt
10774,7,90,True,lt
10775,95,38,False,lt
10776,64,80,True,lt
10777,73,41,False,lt
10778,41,1,False,lt
10779,83,59,False,lt
10780,95,15,False,lt
10781,9,2,False,lt
10782,6,51,True,lt
10783,38,97,True,lt
10784,69,92,True,lt
10785,88,1,False,lt
10786,26,100,True,lt
10787,45,65,True,lt
10788,29,34,True,lt
10789,31,60,True,lt
10790,83,65,False,lt
10791,89,56,False,lt
10792,23,87,True,lt
10793,99,46,False,lt
10794,52,68,True,lt
10795,66,17,False,lt
10796,76,21,False,lt
10797,9,10,True,lt
10798,18,94,True,lt
10799,39,39,False,lt
10800,57,42,False,lt
10801,33,73,True,lt
10802,99,86,False,lt
10803,8,22,True,lt
10804,38,25,False,lt
10805,17,99,True,lt
10806,61,15,False,lt
10807,47,71,True,lt
10808,11,10,False,lt
10809,31,57,True,lt
10810,86,25,False,lt
10811,60,33,False,lt
10812,3,46,True,lt
10813,70,99,True,lt
10814,95,70,False,lt
10815,38,36,False,lt
10816,91,84,False,lt
10817,73,6,False,lt
10818,75,48,False,lt
10819,92,51,False,lt
10820,55,87,True,lt
10821,12,34,True,lt
10822,77,32,False,lt
10823,30,37,True,lt
10824,12,14,True,lt
10825,95,79,False,lt
10826,45,23,False,lt
10827,51,7,False,lt
10828,68,98,True,lt
10829,73,17,False,lt
10830,72,97,True,lt
10831,50,0,False,lt
10832,50,31,False,lt
10833,10,80,True,lt
10834,23,2,False,lt
10835,53,88,True,lt
10836,67,6,False,lt
10837,11,9,False,lt
10838,42,49,True,lt
10839,19,48,True,lt
10840,28,52,True,lt
10841,83,16,False,lt
10842,38,32,False,lt
10843,41,99,True,lt
10844,38,3,False,lt
10845,97,46,False,lt
10846,40,34,False,lt
10847,54,32,False,lt
10848,83,54,False,lt
10849,95,71,False,lt
10850,49,53,True,lt
10851,75,44,False,lt
10852,12,51,True,lt
10853,97,64,False,lt
10854,0,3,True,lt
10855,28,15,False,lt
10856,97,11,False,lt
10857,1,35,True,lt
10858,74,79,True,lt
10859,99,27,False,lt
10860,59,73,True,lt
10861,49,100,True,lt
10862,49,92,True,lt
10863,78,61,False,lt
10864,97,4,False,lt
10865,67,44,False,lt
10866,96,53,False,lt
10867,91,70,False,lt
10868,7,75,True,lt
10869,27,30,True,lt
10870,70,80,True,lt
10871,50,60,True,lt
10872,70,15,False,lt
10873,57,33,False,lt
10874,7,82,True,lt
10875,34,46,True,lt
10876,69,20,False,lt
10877,75,79,True,lt
10878,23,94,True,lt
10879,46,86,True,lt
10880,67,97,True,lt
10881,68,64,False,lt
10882,33,48,True,lt
10883,52,9,False,lt
10884,33,13,False,lt
10885,55,29,False,lt
10886,54,5,False,lt
10887,45,40,False,lt
10888,85,33,False,lt
10889,61,1,False,lt
10890,3,24,True,lt
10891,10,76,True,lt
10892,99,90,False,lt
10893,18,51,True,lt
10894,34,75,True,lt
10895,66,17,False,lt
10896,84,35,False,lt
10897,76,41,False,lt
10898,28,69,True,lt
10899,75,68,False,lt
10900,85,71,False,lt
10901,9,38,True,lt
10902,85,10,False,lt
10903,52,5,False,lt
10904,19,44,True,lt
10905,96,101,True,lt
10906,45,33,False,lt
10907,83,93,True,lt
10908,47,61,True,lt
10909,60,28,False,lt
10910,30,95,True,lt
10911,50,30,False,lt
10912,54,52,False,lt
10913,80,18,False,lt
10914,87,75,False,lt
10915,89,12,False,lt
10916,31,34,True,lt
10917,92,5,False,lt
10918,30,86,True,lt
10919,35,79,True,lt
10920,59,53,False,lt
10921,19,13,False,lt
10922,11,78,True,lt
10923,7,43,True,lt
10924,26,98,True,lt
10925,22,78,True,lt
10926,65,79,True,lt
10927,93,60,False,lt
10928,81,40,False,lt
10929,19,1,False,lt
10930,18,43,True,lt
10931,64,55,False,lt
10932,69,61,False,lt
10933,74,86,True,lt
10934,41,9,False,lt
10935,82,101,True,lt
10936,101,24,False,lt
10937,55,94,True,lt
10938,89,41,False,lt
10939,44,21,False,lt
10940,99,76,False,lt
10941,9,24,True,lt
10942,66,17,False,lt
10943,15,30,True,lt
10944,72,79,True,lt
10945,64,42,False,lt
10946,10,29,True,lt
10947,20,66,True,lt
10948,61,45,False,lt
10949,77,14,False,lt
10950,32,54,True,lt
10951,65,61,False,lt
10952,68,53,False,lt
10953,90,54,False,lt
10954,4,26,True,lt
10955,92,71,False,lt
10956,71,45,False,lt
10957,79,87,True,lt
10958,25,10,False,lt
10959,85,29,False,lt
10960,16,100,True,lt
10961,69,34,False,lt
10962,92,7,False,lt
10963,83,31,False,lt
10964,17,15,False,lt
10965,12,33,True,lt
10966,81,56,False,lt
10967,23,92,True,lt
10968,13,80,True,lt
10969,0,11,True,lt
10970,12,74,True,lt
10971,67,12,False,lt
10972,54,88,True,lt
10973,50,23,False,lt
10974,17,28,True,lt
10975,73,56,False,lt
10976,7,80,True,lt
10977,49,2,False,lt
10978,98,64,False,lt
10979,43,95,True,lt
10980,46,15,False,lt
10981,88,19,False,lt
10982,57,94,True,lt
10983,41,100,True,lt
10984,73,54,False,lt
10985,82,92,True,lt
10986,87,35,False,lt
10987,101,51,False,lt
10988,92,1,False,lt
10989,33,67,True,lt
10990,47,85,True,lt
10991,94,28,False,lt
10992,17,85,True,lt
10993,27,32,True,lt
10994,68,30,False,lt
10995,2,17,True,lt
10996,26,16,False,lt
10997,18,46,True,lt
10998,10,2,False,lt
10999,93,38,False,lt
11000,90,41,True,ge
11001,96,91,True,ge
11002,64,42,True,ge
11003,79,100,False,ge
11004,88,38,True,ge
11005,76,100,False,ge
11006,86,61,True,ge
11007,49,80,False,ge
11008,67,32,True,ge
11009,93,65,True,ge
11010,51,30,True,ge
11011,25,41,False,ge
11012,93,7,True,ge
11013,58,11,True,ge
11014,72,30,True,ge
11015,41,100,False,ge
11016,42,69,False,ge
11017,50,36,True,ge
11018,53,55,False,ge
11019,68,57,True,ge
11020,40,89,False,ge
11021,32,6,True,ge
11022,91,42,True,ge
11023,72,69,True,ge
11024,33,20,True,ge
11025,75,98,False,ge
11026,93,46,True,ge
11027,17,99,False,ge
11028,54,99,False,ge
11029,38,81,False,ge
11030,94,82,True,ge
11031,13,24,False,ge
11032,76,81,False,ge
11033,83,73,True,ge
11034,94,32,True,ge
11035,31,97,False,ge
11036,25,89,False,ge
11037,25,24,True,ge
11038,68,73,False,ge
11039,78,57,True,ge
11040,14,61,False,ge
11041,35,69,False,ge
11042,93,20,True,ge
11043,25,59,False,ge
11044,65,58,True,ge
11045,57,87,False,ge
11046,14,62,False,ge
11047,43,6,True,ge
11048,43,29,True,ge
11049,15,1,True,ge
11050,66,64,True,ge
11051,3,9,False,ge
11052,9,61,False,ge
11053,88,70,True,ge
11054,41,83,False,ge
11055,44,24,True,ge
11056,58,34,True,ge
11057,74,100,False,ge
11058,100,83,True,ge
11059,96,59,True,ge
11060,35,55,False,ge
11061,74,75,False,ge
11062,88,95,False,ge
11063,37,31,True,ge
11064,66,93,False,ge
11065,9,89,False,ge
11066,38,0,True,ge
11067,72,53,True,ge
11068,43,63,False,ge
11069,96,56,True,ge
11070,12,76,False,ge
11071,12,17,False,ge
11072,83,80,True,ge
11073,13,54,False,ge
11074,100,45,True,ge
11075,6,2,True,ge
11076,10,47,False,ge
11077,16,4,True,ge
11078,84,62,True,ge
11079,74,52,True,ge
11080,28,44,False,ge
11081,60,32,True,ge
11082,53,13,True,ge
11083,7,8,False,ge
11084,71,45,True,ge
11085,42,46,False,ge
11086,82,36,True,ge
11087,70,4,True,ge
11088,70,82,False,ge
11089,7,48,False,ge
11090,48,56,False,ge
11091,33,35,False,ge
11092,43,34,True,ge
11093,17,37,False,ge
11094,50,47,True,ge
11095,48,74,False,ge
11096,28,96,False,ge
11097,86,35,True,ge
11098,31,41,False,ge
11099,59,29,True,ge
11100,5,22,False,ge
11101,15,50,False,ge
11102,53,11,True,ge
11103,45,34,True,ge
11104,6,91,False,ge
11105,90,78,True,ge
11106,17,52,False,ge
11107,24,87,False,ge
11108,72,62,True,ge
11109,2,98,False,ge
11110,13,76,False,ge
11111,75,93,False,ge
11112,100,98,True,ge
11113,100,59,True,ge
11114,18,3,True,ge
11115,100,93,True,ge
11116,13,59,False,ge
11117,52,53,False,ge
11118,40,31,True,ge
11119,38,63,False,ge
11120,80,18,True,ge
11121,78,66,True,ge
11122,66,66,True,ge
11123,39,55,False,ge
11124,74,83,False,ge
11125,71,95,False,ge
11126,81,21,True,ge
11127,96,91,True,ge
11128,79,9,True,ge
11129,38,13,True,ge
11130,95,62,True,ge
11131,24,28,False,ge
11132,9,72,False,ge
11133,41,56,False,ge
11134,52,71,False,ge
11135,2,1,True,ge
11136,20,87,False,ge
11137,43,52,False,ge
11138,71,90,False,ge
11139,21,35,False,ge
11140,1,24,False,ge
11141,86,81,True,ge
11142,56,37,True,ge
11143,0,28,False,ge
11144,55,71,False,ge
11145,73,25,True,ge
11146,11,84,False,ge
11147,82,42,True,ge
11148,34,70,False,ge
11149,51,51,True,ge
11150,31,88,False,ge
11151,95,58,True,ge
11152,47,18,True,ge
11153,84,55,True,ge
11154,83,62,True,ge
11155,6,9,False,ge
11156,78,1,True,ge
11157,97,96,True,ge
11158,92,84,True,ge
11159,41,2,True,ge
11160,61,60,True,ge
11161,53,88,False,ge
11162,70,81,False,ge
11163,72,96,False,ge
11164,5,19,False,ge
11165,7,43,False,ge
11166,24,60,False,ge
11167,20,80,False,ge
11168,29,54,False,ge
11169,35,63,False,ge
11170,66,18,True,ge
11171,32,41,False,ge
11172,58,90,False,ge
11173,31,20,True,ge
11174,69,29,True,ge
11175,53,36,True,ge
11176,51,80,False,ge
11177,49,73,False,ge
11178,65,76,False,ge
11179,88,4,True,ge
11180,89,53,True,ge
11181,32,70,False,ge
11182,60,101,False,ge
11183,65,17,True,ge
11184,69,1,True,ge
11185,1,97,False,ge
11186,91,54,True,ge
11187,41,36,True,ge
11188,53,21,True,ge
11189,40,23,True,ge
11190,79,58,True,ge
11191,74,85,False,ge
11192,32,69,False,ge
11193,55,68,False,ge
11194,31,71,False,ge
11195,9,38,False,ge
11196,12,14,False,ge
11197,100,79,True,ge
11198,56,39,True,ge
11199,40,23,True,ge
11200,78,11,True,ge
11201,27,45,False,ge
11202,34,86,False,ge
11203,18,61,False,ge
11204,97,43,True,ge
11205,49,101,False,ge
11206,88,26,True,ge
11207,30,17,True,ge
11208,92,85,True,ge
11209,20,31,False,ge
11210,0,32,False,ge
11211,29,55,False,ge
11212,29,51,False,ge
11213,69,62,True,ge
11214,3,65,False,ge
11215,58,33,True,ge
11216,61,14,True,ge
11217,54,6,True,ge
11218,65,43,True,ge
11219,14,47,False,ge
11220,12,56,False,ge
11221,66,53,True,ge
11222,70,37,True,ge
11223,100,24,True,ge
11224,4,17,False,ge
11225,0,64,False,ge
11226,26,63,False,ge
11227,31,28,True,ge
11228,17,63,False,ge
11229,91,66,True,ge
11230,87,31,True,ge
11231,13,98,False,ge
11232,68,22,True,ge
11233,43,80,False,ge
11234,41,65,False,ge
11235,15,40,False,ge
11236,99,100,False,ge
11237,81,15,True,ge
11238,58,83,False,ge
11239,14,73,False,ge
11240,61,35,True,ge
11241,17,60,False,ge
11242,87,78,True,ge
11243,81,67,True,ge
11244,18,67,False,ge
11245,24,83,False,ge
11246,92,1,True,ge
11247,50,32,True,ge
11248,35,73,False,ge
11249,39,12,True,ge
11250,31,51,False,ge
11251,22,22,True,ge
11252,19,70,False,ge
11253,51,69,False,ge
11254,24,57,False,ge
11255,91,58,True,ge
11256,52,37,True,ge
11257,81,6,True,ge
11258,69,34,True,ge
11259,80,74,True,ge
11260,83,27,True,ge
11261,75,5,True,ge
11262,14,51,False,ge
11263,47,39,True,ge
11264,90,74,True,ge
11265,49,67,False,ge
11266,82,80,True,ge
11267,27,71,False,ge
11268,74,46,True,ge
11269,34,88,False,ge
11270,79,46,True,ge
11271,60,51,True,ge
11272,96,74,True,ge
11273,73,97,False,ge
11274,51,1,True,ge
11275,45,28,True,ge
11276,15,83,False,ge
11277,33,91,False,ge
11278,11,28,False,ge
11279,21,18,True,ge
11280,75,74,True,ge
11281,29,63,False,ge
11282,62,4,True,ge
11283,95,84,True,ge
11284,70,38,True,ge
11285,93,18,True,ge
11286,57,93,False,ge
11287,53,50,True,ge
11288,11,74,False,ge
11289,68,53,True,ge
11290,1,84,False,ge
11291,40,22,True,ge
11292,43,34,True,ge
11293,90,17,True,ge
11294,22,74,False,ge
11295,100,14,True,ge
11296,70,44,True,ge
11297,44,40,True,ge
11298,49,2,True,ge
11299,63,30,True,ge
11300,33,8,True,ge
11301,46,86,False,ge
11302,41,44,False,ge
11303,7,14,False,ge
11304,10,64,False,ge
11305,67,95,False,ge
11306,82,0,True,ge
11307,85,25,True,ge
11308,78,81,False,ge
11309,85,57,True,ge
11310,61,39,True,ge
11311,70,101,False,ge
11312,63,13,True,ge
11313,9,38,False,ge
11314,18,92,False,ge
11315,5,30,False,ge
11316,73,27,True,ge
11317,79,31,True,ge
11318,82,51,True,ge
11319,21,9,True,ge
11320,75,56,True,ge
11321,10,99,False,ge
11322,7,66,False,ge
11323,23,70,False,ge
11324,2,46,False,ge
11325,51,40,True,ge
11326,38,23,True,ge
11327,32,82,False,ge
11328,96,25,True,ge
11329,43,17,True,ge
11330,52,88,False,ge
11331,39,54,False,ge
11332,1,22,False,ge
11333,62,2,True,ge
11334,12,94,False,ge
11335,96,44,True,ge
11336,46,39,True,ge
11337,60,74,False,ge
11338,89,19,True,ge
11339,45,60,False,ge
11340,85,25,True,ge
11341,11,63,False,ge
11342,15,53,False,ge
11343,53,28,True,ge
11344,46,65,False,ge
11345,21,65,False,ge
11346,5,23,False,ge
11347,63,43,True,ge
11348,67,49,True,ge
11349,40,19,True,ge
11350,21,88,False,ge
11351,3,20,False,ge
11352,100,63,True,ge
11353,84,35,True,ge
11354,98,88,True,ge
11355,67,10,True,ge
11356,63,63,True,ge
11357,46,12,True,ge
11358,36,55,False,ge
11359,79,10,True,ge
11360,68,43,True,ge
11361,36,66,False,ge
11362,34,20,True,ge
11363,61,99,False,ge
11364,33,94,False,ge
11365,49,95,False,ge
11366,85,70,True,ge
11367,97,75,True,ge
11368,2,46,False,ge
11369,76,60,True,ge
11370,4,98,False,ge
11371,79,32,True,ge
11372,29,53,False,ge
11373,93,21,True,ge
11374,100,48,True,ge
11375,39,3,True,ge
11376,36,65,False,ge
11377,92,49,True,ge
11378,62,74,False,ge
11379,2,48,False,ge
11380,99,35,True,ge
11381,85,41,True,ge
11382,70,24,True,ge
11383,70,65,True,ge
11384,39,17,True,ge
11385,7,40,False,ge
11386,56,90,False,ge
11387,25,19,True,ge
11388,9,6,True,ge
11389,12,94,False,ge
11390,25,25,True,ge
11391,65,17,True,ge
11392,62,97,False,ge
11393,46,99,False,ge
11394,40,95,False,ge
11395,37,54,False,ge
11396,83,45,True,ge
11397,30,50,False,ge
11398,72,82,False,ge
11399,78,91,False,ge
11400,42,86,False,ge
11401,25,82,False,ge
11402,82,52,True,ge
11403,92,56,True,ge
11404,52,80,False,ge
11405,5,93,False,ge
11406,87,98,False,ge
11407,47,50,False,ge
11408,55,20,True,ge
11409,72,85,False,ge
11410,15,84,False,ge
11411,70,14,True,ge
11412,48,4,True,ge
11413,68,6,True,ge
11414,75,3,True,ge
11415,78,52,True,ge
11416,95,10,True,ge
11417,15,10,True,ge
11418,49,15,True,ge
11419,17,2,True,ge
11420,71,59,True,ge
11421,36,87,False,ge
11422,31,25,True,ge
11423,78,49,True,ge
